date,opponent,game_type,time,period,etype,team,player,result,points,type,x,y
20090326,DET,away,09:13,4,free throw,DET,Arron Afflalo,made,1,,NA,NA
20090326,DET,away,09:02,4,shot,LAL,Sasha Vujacic,missed,0,jump,7,18
20090326,DET,away,09:00,4,rebound,DET,Kwame Brown,,0,def,NA,NA
20090326,DET,away,08:48,4,shot,DET,Kwame Brown,missed,0,layup,25,6
20090326,DET,away,08:47,4,rebound,LAL,,,0,,NA,NA
20090326,DET,away,08:47,4,foul,DET,Jason Maxiell,,0,loose ball,NA,NA
20090326,DET,away,08:47,4,timeout,OFF,,,0,official,NA,NA
20090326,DET,away,08:47,4,sub,LAL,,,0,,NA,NA
20090326,DET,away,08:47,4,sub,DET,,,0,,NA,NA
20090326,DET,away,08:32,4,shot,LAL,D.J. Mbenga,missed,0,jump,11,15
20090326,DET,away,08:31,4,rebound,DET,,,0,,NA,NA
20090326,DET,away,08:14,4,shot,DET,Walter Herrmann,missed,0,3pt,47,7
20090326,DET,away,08:13,4,rebound,LAL,Sasha Vujacic,,0,def,NA,NA
20090326,DET,away,07:57,4,foul,DET,Kwame Brown,,0,shooting,NA,NA
20090326,DET,away,07:57,4,free throw,LAL,Luke Walton,made,1,,NA,NA
20090326,DET,away,07:57,4,sub,LAL,,,0,,NA,NA
20090326,DET,away,07:57,4,free throw,LAL,Luke Walton,made,1,,NA,NA
20090326,DET,away,07:47,4,foul,LAL,D.J. Mbenga,,0,personal,NA,NA
20090326,DET,away,07:39,4,foul,DET,Will Bynum,,0,offensive,NA,NA
20090326,DET,away,07:39,4,turnover,DET,Will Bynum,,0,,NA,NA
20090326,DET,away,07:28,4,shot,LAL,D.J. Mbenga,made,2,driving dunk,25,6
20090326,DET,away,07:09,4,timeout,DET,,,0,regular,NA,NA
20090326,DET,away,07:09,4,sub,DET,,,0,,NA,NA
20090326,DET,away,07:06,4,foul,LAL,Jordan Farmar,,0,personal,NA,NA
20090326,DET,away,06:55,4,shot,DET,Tayshaun Prince,missed,0,jump,42,12
20090326,DET,away,06:53,4,rebound,LAL,Sasha Vujacic,,0,def,NA,NA
20090326,DET,away,06:48,4,turnover,LAL,Luke Walton,,0,,NA,NA
20090326,DET,away,06:40,4,shot,DET,Will Bynum,made,2,driving layup,25,6
20090326,DET,away,06:22,4,shot,LAL,Kobe Bryant,made,2,driving layup,25,6
20090326,DET,away,06:07,4,shot,DET,Antonio McDyess,missed,0,jump,40,13
20090326,DET,away,06:05,4,rebound,LAL,Kobe Bryant,,0,def,NA,NA
20090326,DET,away,05:57,4,shot,LAL,Kobe Bryant,made,2,fade away jumper,9,13
20090326,DET,away,05:51,4,turnover,DET,Tayshaun Prince,,0,,NA,NA
20090326,DET,away,05:50,4,shot,LAL,Jordan Farmar,missed,0,3pt,28,34
20090326,DET,away,05:48,4,rebound,DET,Antonio McDyess,,0,def,NA,NA
20090326,DET,away,05:30,4,shot,DET,Will Bynum,made,2,jump,35,24
20090326,DET,away,05:24,4,shot,LAL,Luke Walton,made,2,layup,25,6
20090326,DET,away,05:10,4,foul,LAL,D.J. Mbenga,,0,shooting,NA,NA
20090326,DET,away,05:10,4,sub,LAL,,,0,,NA,NA
20090326,DET,away,05:10,4,sub,LAL,,,0,,NA,NA
20090326,DET,away,05:10,4,sub,LAL,,,0,,NA,NA
20090326,DET,away,05:10,4,sub,DET,,,0,,NA,NA
20090326,DET,away,05:10,4,sub,LAL,,,0,,NA,NA
20090326,DET,away,05:10,4,sub,DET,,,0,,NA,NA
20090326,DET,away,05:10,4,free throw,DET,Will Bynum,made,1,,NA,NA
20090326,DET,away,05:10,4,free throw,DET,Will Bynum,made,1,,NA,NA
20090326,DET,away,04:46,4,shot,LAL,Lamar Odom,made,3,3pt,2,9
20090326,DET,away,04:28,4,shot,DET,Antonio McDyess,made,2,jump,44,8
20090326,DET,away,04:04,4,shot,LAL,Trevor Ariza,missed,0,3pt,7,27
20090326,DET,away,04:03,4,rebound,DET,Will Bynum,,0,def,NA,NA
20090326,DET,away,03:53,4,shot,DET,Antonio McDyess,missed,0,jump,43,10
20090326,DET,away,03:52,4,rebound,LAL,Pau Gasol,,0,def,NA,NA
20090326,DET,away,03:32,4,foul,DET,Antonio McDyess,,0,shooting,NA,NA
20090326,DET,away,03:32,4,free throw,LAL,Kobe Bryant,made,1,,NA,NA
20090326,DET,away,03:32,4,free throw,LAL,Kobe Bryant,made,1,,NA,NA
20090326,DET,away,03:31,4,foul,LAL,Kobe Bryant,,0,personal,NA,NA
20090326,DET,away,03:31,4,free throw,DET,Rodney Stuckey,missed,0,,NA,NA
20090326,DET,away,03:31,4,rebound,DET,,,0,,NA,NA
20090326,DET,away,03:31,4,free throw,DET,Rodney Stuckey,made,1,,NA,NA
20090326,DET,away,03:21,4,foul,DET,Tayshaun Prince,,0,personal,NA,NA
20090326,DET,away,03:13,4,shot,LAL,Kobe Bryant,missed,0,3pt,2,15
20090326,DET,away,03:12,4,rebound,DET,Rodney Stuckey,,0,def,NA,NA
20090326,DET,away,03:01,4,turnover,DET,Rodney Stuckey,,0,,NA,NA
20090326,DET,away,02:39,4,shot,LAL,Lamar Odom,missed,0,fade away jumper,41,7
20090326,DET,away,02:38,4,rebound,DET,Antonio McDyess,,0,def,NA,NA
20090326,DET,away,02:35,4,foul,LAL,Lamar Odom,,0,personal,NA,NA
20090326,DET,away,02:35,4,timeout,LAL,,,0,regular,NA,NA
20090326,DET,away,02:35,4,sub,DET,,,0,,NA,NA
20090326,DET,away,02:35,4,sub,DET,,,0,,NA,NA
20090326,DET,away,02:35,4,sub,DET,,,0,,NA,NA
20090326,DET,away,02:35,4,free throw,DET,Will Bynum,made,1,,NA,NA
20090326,DET,away,02:35,4,free throw,DET,Will Bynum,made,1,,NA,NA
20090326,DET,away,02:19,4,shot,LAL,Lamar Odom,missed,0,fade away jumper,9,14
20090326,DET,away,02:19,4,rebound,DET,,,0,,NA,NA
20090326,DET,away,02:19,4,foul,LAL,Pau Gasol,,0,loose ball,NA,NA
20090326,DET,away,02:19,4,free throw,DET,Walter Sharpe,missed,0,,NA,NA
20090326,DET,away,02:19,4,free throw,DET,Walter Sharpe,missed,0,,NA,NA
20090326,DET,away,02:19,4,rebound,DET,,,0,,NA,NA
20090326,DET,away,02:18,4,rebound,LAL,,,0,,NA,NA
20090326,DET,away,02:01,4,shot,LAL,Kobe Bryant,made,2,layup,25,6
20090326,DET,away,02:01,4,foul,DET,Kwame Brown,,0,shooting,NA,NA
20090326,DET,away,02:01,4,free throw,LAL,Kobe Bryant,made,1,,NA,NA
20090326,DET,away,02:01,4,sub,LAL,,,0,,NA,NA
20090326,DET,away,02:01,4,sub,LAL,,,0,,NA,NA
20090326,DET,away,01:49,4,shot,DET,Amir Johnson,made,2,layup,25,6
20090326,DET,away,01:24,4,shot,LAL,Pau Gasol,missed,0,jump,9,12
20090326,DET,away,01:23,4,rebound,LAL,Josh Powell,,0,off,NA,NA
20090326,DET,away,01:22,4,turnover,LAL,Josh Powell,,0,,NA,NA
20090326,DET,away,01:22,4,sub,LAL,,,0,,NA,NA
20090326,DET,away,01:10,4,shot,DET,Arron Afflalo,missed,0,running jump,38,6
20090326,DET,away,01:08,4,rebound,DET,Kwame Brown,,0,off,NA,NA
20090326,DET,away,01:07,4,shot,DET,Kwame Brown,made,2,layup,25,6
20090326,DET,away,00:51,4,shot,LAL,Trevor Ariza,missed,0,3pt,25,33
20090326,DET,away,00:50,4,rebound,DET,Kwame Brown,,0,def,NA,NA
20090326,DET,away,00:47,4,turnover,DET,Will Bynum,,0,,NA,NA
20090326,DET,away,00:37,4,shot,LAL,Josh Powell,made,2,dunk,25,6
20090326,DET,away,00:22,4,shot,DET,Walter Sharpe,missed,0,3pt,46,20
20090326,DET,away,00:20,4,rebound,LAL,Pau Gasol,,0,def,NA,NA
20090327,NJN,away,12:00,1,jump ball,OFF,,,0,,NA,NA
20090327,NJN,away,11:43,1,shot,NJN,Devin Harris,made,3,3pt,37,29
20090327,NJN,away,11:28,1,shot,LAL,Derek Fisher,made,2,jump,9,17
20090327,NJN,away,11:12,1,shot,NJN,Trenton Hassell,missed,0,layup,25,6
20090327,NJN,away,11:10,1,rebound,LAL,Lamar Odom,,0,def,NA,NA
20090327,NJN,away,11:04,1,shot,LAL,Derek Fisher,made,3,3pt,7,24
20090327,NJN,away,10:45,1,shot,NJN,Devin Harris,missed,0,3pt,10,26
20090327,NJN,away,10:44,1,rebound,LAL,Lamar Odom,,0,def,NA,NA
20090327,NJN,away,10:36,1,shot,LAL,Pau Gasol,missed,0,jump,25,26
20090327,NJN,away,10:35,1,rebound,NJN,Vince Carter,,0,def,NA,NA
20090327,NJN,away,10:26,1,shot,NJN,Ryan Anderson,missed,0,driving layup,25,6
20090327,NJN,away,10:24,1,rebound,LAL,,,0,,NA,NA
20090327,NJN,away,10:24,1,foul,NJN,Brook Lopez,,0,loose ball,NA,NA
20090327,NJN,away,10:01,1,shot,LAL,Kobe Bryant,missed,0,turnaround jump,12,9
20090327,NJN,away,10:00,1,rebound,NJN,Vince Carter,,0,def,NA,NA
20090327,NJN,away,09:54,1,shot,NJN,Vince Carter,missed,0,3pt,13,29
20090327,NJN,away,09:52,1,rebound,LAL,Pau Gasol,,0,def,NA,NA
20090327,NJN,away,09:43,1,shot,LAL,Derek Fisher,made,2,jump,11,6
20090327,NJN,away,09:26,1,shot,NJN,Vince Carter,missed,0,3pt,21,30
20090327,NJN,away,09:25,1,rebound,NJN,Ryan Anderson,,0,off,NA,NA
20090327,NJN,away,09:16,1,shot,NJN,Brook Lopez,made,2,alley oop layup,25,6
20090327,NJN,away,09:08,1,turnover,LAL,Trevor Ariza,,0,,NA,NA
20090327,NJN,away,08:53,1,foul,LAL,Pau Gasol,,0,shooting,NA,NA
20090327,NJN,away,08:53,1,free throw,NJN,Vince Carter,made,1,,NA,NA
20090327,NJN,away,08:53,1,free throw,NJN,Vince Carter,missed,0,,NA,NA
20090327,NJN,away,08:52,1,rebound,LAL,Pau Gasol,,0,def,NA,NA
20090327,NJN,away,08:35,1,foul,NJN,Trenton Hassell,,0,personal,NA,NA
20090327,NJN,away,08:26,1,shot,LAL,Kobe Bryant,missed,0,jump,34,21
20090327,NJN,away,08:25,1,rebound,LAL,Pau Gasol,,0,off,NA,NA
20090327,NJN,away,08:20,1,shot,LAL,Trevor Ariza,missed,0,layup,25,6
20090327,NJN,away,08:19,1,rebound,NJN,Brook Lopez,,0,def,NA,NA
20090327,NJN,away,08:13,1,foul,NJN,Devin Harris,,0,offensive,NA,NA
20090327,NJN,away,08:13,1,turnover,NJN,Devin Harris,,0,,NA,NA
20090327,NJN,away,07:51,1,turnover,LAL,Kobe Bryant,,0,,NA,NA
20090327,NJN,away,07:47,1,shot,NJN,Devin Harris,made,2,driving layup,25,6
20090327,NJN,away,07:29,1,shot,LAL,Kobe Bryant,made,2,driving reverse layup,25,6
20090327,NJN,away,07:11,1,shot,NJN,Brook Lopez,made,2,driving layup,25,6
20090327,NJN,away,06:53,1,shot,LAL,Trevor Ariza,missed,0,jump,22,23
20090327,NJN,away,06:51,1,rebound,LAL,Lamar Odom,,0,off,NA,NA
20090327,NJN,away,06:50,1,shot,LAL,Derek Fisher,made,2,jump,15,6
20090327,NJN,away,06:35,1,turnover,NJN,Trenton Hassell,,0,,NA,NA
20090327,NJN,away,06:32,1,turnover,LAL,Pau Gasol,,0,,NA,NA
20090327,NJN,away,06:28,1,shot,NJN,Ryan Anderson,made,2,layup,25,6
20090327,NJN,away,06:18,1,shot,LAL,Pau Gasol,made,2,dunk,25,6
20090327,NJN,away,06:18,1,foul,NJN,Brook Lopez,,0,shooting,NA,NA
20090327,NJN,away,06:18,1,sub,NJN,,,0,,NA,NA
20090327,NJN,away,06:18,1,free throw,LAL,Pau Gasol,made,1,,NA,NA
20090327,NJN,away,06:09,1,turnover,NJN,Vince Carter,,0,,NA,NA
20090327,NJN,away,05:59,1,shot,LAL,Trevor Ariza,missed,0,3pt,39,25
20090327,NJN,away,05:58,1,rebound,NJN,Ryan Anderson,,0,def,NA,NA
20090327,NJN,away,05:55,1,foul,LAL,Lamar Odom,,0,shooting,NA,NA
20090327,NJN,away,05:55,1,timeout,NJN,,,0,regular,NA,NA
20090327,NJN,away,05:55,1,free throw,NJN,Josh Boone,missed,0,,NA,NA
20090327,NJN,away,05:55,1,rebound,NJN,,,0,,NA,NA
20090327,NJN,away,05:55,1,free throw,NJN,Josh Boone,missed,0,,NA,NA
20090327,NJN,away,05:55,1,rebound,LAL,,,0,,NA,NA
20090327,NJN,away,05:45,1,shot,LAL,Lamar Odom,made,2,jump,40,15
20090327,NJN,away,05:24,1,shot,NJN,Vince Carter,made,2,jump,12,19
20090327,NJN,away,05:05,1,shot,LAL,Trevor Ariza,made,2,jump,19,24
20090327,NJN,away,04:49,1,shot,NJN,Vince Carter,made,2,driving layup,25,6
20090327,NJN,away,04:36,1,shot,LAL,Pau Gasol,made,2,hook,26,13
20090327,NJN,away,04:17,1,shot,NJN,Josh Boone,made,2,layup,25,6
20090327,NJN,away,04:06,1,shot,LAL,Pau Gasol,made,2,layup,25,6
20090327,NJN,away,04:06,1,foul,NJN,Ryan Anderson,,0,shooting,NA,NA
20090327,NJN,away,04:06,1,sub,LAL,,,0,,NA,NA
20090327,NJN,away,04:06,1,free throw,LAL,Pau Gasol,made,1,,NA,NA
20090327,NJN,away,03:54,1,shot,NJN,Ryan Anderson,missed,0,driving layup,25,6
20090327,NJN,away,03:53,1,rebound,NJN,,,0,,NA,NA
20090327,NJN,away,03:53,1,foul,LAL,Kobe Bryant,,0,loose ball,NA,NA
20090327,NJN,away,03:49,1,shot,NJN,Josh Boone,made,2,layup,25,6
20090327,NJN,away,03:35,1,foul,NJN,Ryan Anderson,,0,personal,NA,NA
20090327,NJN,away,03:35,1,sub,NJN,,,0,,NA,NA
20090327,NJN,away,03:35,1,sub,NJN,,,0,,NA,NA
20090327,NJN,away,03:35,1,free throw,LAL,Pau Gasol,missed,0,,NA,NA
20090327,NJN,away,03:35,1,rebound,LAL,,,0,,NA,NA
20090327,NJN,away,03:35,1,free throw,LAL,Pau Gasol,made,1,,NA,NA
20090327,NJN,away,03:28,1,shot,NJN,Jarvis Hayes,missed,0,jump,11,14
20090327,NJN,away,03:26,1,rebound,LAL,Lamar Odom,,0,def,NA,NA
20090327,NJN,away,03:16,1,shot,LAL,Kobe Bryant,missed,0,running bank,16,11
20090327,NJN,away,03:15,1,rebound,LAL,Lamar Odom,,0,off,NA,NA
20090327,NJN,away,03:14,1,shot,LAL,Lamar Odom,missed,0,putback dunk,25,6
20090327,NJN,away,03:12,1,rebound,NJN,Devin Harris,,0,def,NA,NA
20090327,NJN,away,03:08,1,shot,NJN,Vince Carter,made,2,alley oop dunk,25,6
20090327,NJN,away,02:58,1,timeout,LAL,,,0,regular,NA,NA
20090327,NJN,away,02:58,1,sub,NJN,,,0,,NA,NA
20090327,NJN,away,02:45,1,shot,LAL,Trevor Ariza,made,3,3pt,37,28
20090327,NJN,away,02:22,1,turnover,NJN,Bobby Simmons,,0,,NA,NA
20090327,NJN,away,02:05,1,shot,LAL,Lamar Odom,made,2,jump,33,24
20090327,NJN,away,02:05,1,timeout,NJN,,,0,short,NA,NA
20090327,NJN,away,01:58,1,turnover,NJN,Keyon Dooling,,0,,NA,NA
20090327,NJN,away,01:35,1,shot,LAL,Trevor Ariza,missed,0,3pt,31,31
20090327,NJN,away,01:34,1,rebound,LAL,Pau Gasol,,0,off,NA,NA
20090327,NJN,away,01:32,1,shot,LAL,Jordan Farmar,missed,0,jump,38,15
20090327,NJN,away,01:31,1,rebound,NJN,Josh Boone,,0,def,NA,NA
20090327,NJN,away,01:31,1,foul,LAL,Trevor Ariza,,0,personal,NA,NA
20090327,NJN,away,01:31,1,sub,LAL,,,0,,NA,NA
20090327,NJN,away,01:11,1,turnover,NJN,Keyon Dooling,,0,,NA,NA
20090327,NJN,away,01:08,1,foul,NJN,Bobby Simmons,,0,shooting,NA,NA
20090327,NJN,away,01:08,1,free throw,LAL,Trevor Ariza,made,1,,NA,NA
20090327,NJN,away,01:08,1,free throw,LAL,Trevor Ariza,made,1,,NA,NA
20090327,NJN,away,00:49,1,shot,NJN,Jarvis Hayes,missed,0,3pt,48,5
20090327,NJN,away,00:47,1,rebound,LAL,Sasha Vujacic,,0,def,NA,NA
20090327,NJN,away,00:33,1,shot,LAL,Jordan Farmar,missed,0,driving layup,25,6
20090327,NJN,away,00:32,1,rebound,LAL,Lamar Odom,,0,off,NA,NA
20090327,NJN,away,00:28,1,shot,LAL,Lamar Odom,missed,0,layup,25,6
20090327,NJN,away,00:25,1,rebound,LAL,Pau Gasol,,0,off,NA,NA
20090327,NJN,away,00:23,1,shot,LAL,Pau Gasol,missed,0,hook,26,12
20090327,NJN,away,00:22,1,rebound,NJN,Josh Boone,,0,def,NA,NA
20090327,NJN,away,00:01,1,shot,NJN,Keyon Dooling,made,3,3pt,44,21
20090327,NJN,away,00:00,1,shot,LAL,Sasha Vujacic,missed,0,3pt,28,73
20090327,NJN,away,00:00,1,rebound,LAL,,,0,,NA,NA
20090327,NJN,away,11:37,2,shot,LAL,Sasha Vujacic,made,3,3pt,10,27
20090327,NJN,away,11:13,2,shot,NJN,Vince Carter,missed,0,driving hook,27,9
20090327,NJN,away,11:12,2,rebound,LAL,Jordan Farmar,,0,def,NA,NA
20090327,NJN,away,11:06,2,foul,NJN,Vince Carter,,0,shooting,NA,NA
20090327,NJN,away,11:06,2,free throw,LAL,Pau Gasol,missed,0,,NA,NA
20090327,NJN,away,11:06,2,rebound,LAL,,,0,,NA,NA
20090327,NJN,away,11:06,2,free throw,LAL,Pau Gasol,made,1,,NA,NA
20090327,NJN,away,10:56,2,foul,LAL,Jordan Farmar,,0,personal,NA,NA
20090327,NJN,away,10:50,2,shot,NJN,Josh Boone,made,2,dunk,25,6
20090327,NJN,away,10:39,2,turnover,LAL,Luke Walton,,0,,NA,NA
20090327,NJN,away,10:34,2,turnover,NJN,Josh Boone,,0,,NA,NA
20090327,NJN,away,10:34,2,sub,NJN,,,0,,NA,NA
20090327,NJN,away,10:17,2,shot,LAL,Luke Walton,made,2,jump,25,18
20090327,NJN,away,09:50,2,shot,NJN,Jarvis Hayes,missed,0,driving reverse layup,25,6
20090327,NJN,away,09:46,2,rebound,LAL,Pau Gasol,,0,def,NA,NA
20090327,NJN,away,09:42,2,shot,LAL,Pau Gasol,made,2,slam dunk,25,6
20090327,NJN,away,09:41,2,timeout,NJN,,,0,regular,NA,NA
20090327,NJN,away,09:41,2,sub,NJN,,,0,,NA,NA
20090327,NJN,away,09:41,2,sub,LAL,,,0,,NA,NA
20090327,NJN,away,09:29,2,shot,NJN,Jarvis Hayes,made,2,driving layup,25,6
20090327,NJN,away,09:29,2,violation,LAL,Jordan Farmar,,0,defensive goaltending,NA,NA
20090327,NJN,away,09:15,2,shot,LAL,Pau Gasol,made,2,jump,9,7
20090327,NJN,away,09:00,2,turnover,NJN,Chris Douglas-Roberts,,0,,NA,NA
20090327,NJN,away,08:56,2,shot,LAL,Pau Gasol,made,2,dunk,25,6
20090327,NJN,away,08:36,2,turnover,NJN,Keyon Dooling,,0,,NA,NA
20090327,NJN,away,08:17,2,shot,LAL,Sasha Vujacic,missed,0,jump,21,25
20090327,NJN,away,08:16,2,rebound,NJN,Bobby Simmons,,0,def,NA,NA
20090327,NJN,away,08:08,2,turnover,NJN,Keyon Dooling,,0,,NA,NA
20090327,NJN,away,07:49,2,shot,LAL,Pau Gasol,missed,0,jump,25,20
20090327,NJN,away,07:48,2,rebound,NJN,Brook Lopez,,0,def,NA,NA
20090327,NJN,away,07:36,2,shot,NJN,Bobby Simmons,missed,0,3pt,1,5
20090327,NJN,away,07:35,2,rebound,NJN,Bobby Simmons,,0,off,NA,NA
20090327,NJN,away,07:32,2,shot,NJN,Bobby Simmons,made,2,driving layup,25,6
20090327,NJN,away,07:20,2,shot,LAL,Jordan Farmar,made,2,layup,25,6
20090327,NJN,away,07:13,2,foul,LAL,Josh Powell,,0,personal,NA,NA
20090327,NJN,away,07:13,2,sub,NJN,,,0,,NA,NA
20090327,NJN,away,07:13,2,foul,LAL,Josh Powell,,0,technical,NA,NA
20090327,NJN,away,07:13,2,free throw,NJN,Jarvis Hayes,made,1,,NA,NA
20090327,NJN,away,07:10,2,turnover,NJN,Chris Douglas-Roberts,,0,,NA,NA
20090327,NJN,away,07:01,2,shot,LAL,Josh Powell,missed,0,jump,32,6
20090327,NJN,away,06:59,2,rebound,NJN,Brook Lopez,,0,def,NA,NA
20090327,NJN,away,06:45,2,shot,NJN,Jarvis Hayes,missed,0,3pt,48,5
20090327,NJN,away,06:44,2,rebound,NJN,,,0,,NA,NA
20090327,NJN,away,06:44,2,sub,LAL,,,0,,NA,NA
20090327,NJN,away,06:36,2,shot,NJN,Brook Lopez,missed,0,layup,25,6
20090327,NJN,away,06:35,2,rebound,NJN,Brook Lopez,,0,off,NA,NA
20090327,NJN,away,06:34,2,shot,NJN,Brook Lopez,made,2,putback layup,25,6
20090327,NJN,away,06:34,2,foul,LAL,D.J. Mbenga,,0,shooting,NA,NA
20090327,NJN,away,06:34,2,free throw,NJN,Brook Lopez,missed,0,,NA,NA
20090327,NJN,away,06:33,2,rebound,NJN,Bobby Simmons,,0,off,NA,NA
20090327,NJN,away,06:26,2,shot,NJN,Brook Lopez,made,2,dunk,25,6
20090327,NJN,away,06:26,2,foul,LAL,Luke Walton,,0,shooting,NA,NA
20090327,NJN,away,06:26,2,sub,LAL,,,0,,NA,NA
20090327,NJN,away,06:26,2,sub,LAL,,,0,,NA,NA
20090327,NJN,away,06:26,2,free throw,NJN,Brook Lopez,missed,0,,NA,NA
20090327,NJN,away,06:25,2,rebound,LAL,Luke Walton,,0,def,NA,NA
20090327,NJN,away,06:10,2,shot,LAL,D.J. Mbenga,missed,0,hook,26,12
20090327,NJN,away,06:09,2,rebound,NJN,Devin Harris,,0,def,NA,NA
20090327,NJN,away,06:01,2,shot,NJN,Devin Harris,missed,0,3pt,19,31
20090327,NJN,away,06:00,2,rebound,LAL,D.J. Mbenga,,0,def,NA,NA
20090327,NJN,away,05:53,2,shot,LAL,Kobe Bryant,missed,0,3pt,3,17
20090327,NJN,away,05:52,2,rebound,LAL,D.J. Mbenga,,0,off,NA,NA
20090327,NJN,away,05:42,2,foul,NJN,Chris Douglas-Roberts,,0,personal,NA,NA
20090327,NJN,away,05:42,2,timeout,OFF,,,0,official,NA,NA
20090327,NJN,away,05:42,2,sub,NJN,,,0,,NA,NA
20090327,NJN,away,05:42,2,sub,NJN,,,0,,NA,NA
20090327,NJN,away,05:42,2,sub,LAL,,,0,,NA,NA
20090327,NJN,away,05:42,2,sub,LAL,,,0,,NA,NA
20090327,NJN,away,05:39,2,foul,NJN,Jarvis Hayes,,0,personal,NA,NA
20090327,NJN,away,05:28,2,shot,LAL,Kobe Bryant,missed,0,jump,9,12
20090327,NJN,away,05:27,2,rebound,NJN,Ryan Anderson,,0,def,NA,NA
20090327,NJN,away,05:15,2,shot,NJN,Brook Lopez,made,2,layup,25,6
20090327,NJN,away,04:59,2,shot,LAL,Kobe Bryant,missed,0,running jump,18,12
20090327,NJN,away,04:58,2,rebound,LAL,,,0,,NA,NA
20090327,NJN,away,04:55,2,shot,LAL,D.J. Mbenga,made,2,reverse layup,25,6
20090327,NJN,away,04:33,2,shot,NJN,Jarvis Hayes,made,2,layup,25,6
20090327,NJN,away,04:18,2,shot,LAL,D.J. Mbenga,missed,0,turnaround jump,25,14
20090327,NJN,away,04:17,2,rebound,NJN,Devin Harris,,0,def,NA,NA
20090327,NJN,away,04:12,2,shot,NJN,Devin Harris,made,2,driving layup,25,6
20090327,NJN,away,04:12,2,foul,LAL,D.J. Mbenga,,0,shooting,NA,NA
20090327,NJN,away,04:12,2,sub,NJN,,,0,,NA,NA
20090327,NJN,away,04:12,2,sub,LAL,,,0,,NA,NA
20090327,NJN,away,04:12,2,free throw,NJN,Devin Harris,missed,0,,NA,NA
20090327,NJN,away,04:11,2,rebound,NJN,Ryan Anderson,,0,off,NA,NA
20090327,NJN,away,03:58,2,shot,NJN,Ryan Anderson,missed,0,3pt,47,6
20090327,NJN,away,03:57,2,rebound,LAL,Trevor Ariza,,0,def,NA,NA
20090327,NJN,away,03:39,2,shot,LAL,Derek Fisher,missed,0,3pt,2,5
20090327,NJN,away,03:38,2,rebound,NJN,Ryan Anderson,,0,def,NA,NA
20090327,NJN,away,03:28,2,turnover,NJN,Devin Harris,,0,,NA,NA
20090327,NJN,away,03:10,2,shot,LAL,Derek Fisher,missed,0,layup,25,6
20090327,NJN,away,03:08,2,rebound,LAL,Derek Fisher,,0,off,NA,NA
20090327,NJN,away,03:06,2,shot,LAL,Derek Fisher,made,2,layup,25,6
20090327,NJN,away,02:46,2,shot,NJN,Vince Carter,missed,0,fade away jumper,38,15
20090327,NJN,away,02:45,2,rebound,NJN,Ryan Anderson,,0,off,NA,NA
20090327,NJN,away,02:38,2,shot,NJN,Devin Harris,missed,0,3pt,31,33
20090327,NJN,away,02:37,2,rebound,NJN,Brook Lopez,,0,off,NA,NA
20090327,NJN,away,02:33,2,turnover,NJN,Brook Lopez,,0,,NA,NA
20090327,NJN,away,02:29,2,shot,LAL,Trevor Ariza,made,2,dunk,25,6
20090327,NJN,away,01:59,2,shot,NJN,Devin Harris,missed,0,3pt,25,31
20090327,NJN,away,01:58,2,rebound,NJN,Brook Lopez,,0,off,NA,NA
20090327,NJN,away,01:48,2,foul,LAL,Pau Gasol,,0,shooting,NA,NA
20090327,NJN,away,01:48,2,timeout,LAL,,,0,regular,NA,NA
20090327,NJN,away,01:48,2,sub,NJN,,,0,,NA,NA
20090327,NJN,away,01:48,2,free throw,NJN,Devin Harris,made,1,,NA,NA
20090327,NJN,away,01:48,2,free throw,NJN,Devin Harris,made,1,,NA,NA
20090327,NJN,away,01:30,2,shot,LAL,Derek Fisher,missed,0,3pt,36,29
20090327,NJN,away,01:29,2,rebound,NJN,Vince Carter,,0,def,NA,NA
20090327,NJN,away,01:26,2,shot,NJN,Devin Harris,made,2,layup,25,6
20090327,NJN,away,01:08,2,shot,LAL,Lamar Odom,missed,0,3pt,25,31
20090327,NJN,away,01:07,2,rebound,NJN,Devin Harris,,0,def,NA,NA
20090327,NJN,away,00:54,2,turnover,NJN,Devin Harris,,0,,NA,NA
20090327,NJN,away,00:52,2,foul,LAL,Kobe Bryant,,0,offensive,NA,NA
20090327,NJN,away,00:52,2,turnover,LAL,Kobe Bryant,,0,,NA,NA
20090327,NJN,away,00:52,2,timeout,LAL,,,0,short,NA,NA
20090327,NJN,away,00:52,2,sub,LAL,,,0,,NA,NA
20090327,NJN,away,00:40,2,foul,LAL,Trevor Ariza,,0,personal,NA,NA
20090327,NJN,away,00:40,2,free throw,NJN,Vince Carter,made,1,,NA,NA
20090327,NJN,away,00:40,2,free throw,NJN,Vince Carter,missed,0,,NA,NA
20090327,NJN,away,00:38,2,rebound,NJN,Ryan Anderson,,0,off,NA,NA
20090327,NJN,away,00:37,2,shot,NJN,Ryan Anderson,missed,0,tip,25,6
20090327,NJN,away,00:37,2,rebound,NJN,Ryan Anderson,,0,off,NA,NA
20090327,NJN,away,00:36,2,shot,NJN,Ryan Anderson,made,2,layup,25,6
20090327,NJN,away,00:11,2,turnover,LAL,Lamar Odom,,0,,NA,NA
20090327,NJN,away,00:03,2,shot,NJN,Trenton Hassell,missed,0,jump,45,7
20090327,NJN,away,00:01,2,rebound,NJN,Josh Boone,,0,off,NA,NA
20090327,NJN,away,00:00,2,shot,NJN,Josh Boone,missed,0,jump,40,9
20090327,NJN,away,00:00,2,rebound,NJN,,,0,,NA,NA
