leg_black,treat_out,responded,totalpop,medianhhincom,black_medianhh,white_medianhh,blackpercent,statessquireindex,nonblacknonwhite,urbanpercent,leg_senator,leg_democrat,south
0,1,0,5.8155,3.7279,1.5775,2.0739,.050227836,.116,0,.6790638,0,1,1
1,0,1,17.5704,4.0023,1.4155,3.437,.71742815,.116,0,.98297632,1,1,1
0,1,1,6.0804,5.315,1.8335,2.2255,.062430099,.116,0,.76895368,0,0,1
0,0,0,6.0623,2.724,1.0506,1.4167,.013014862,.116,0,.22994275,0,0,1
0,1,1,5.8189,2.5831,1.1713,1.3366,.0029730711,.116,0,.29603297,0,0,1
0,1,0,5.9409,2.8978,1.2578,1.5403,.021040583,.116,0,.098212555,0,1,1
0,0,0,5.9492,2.5385,.743,1.3673,.0049586501,.116,0,.1298365,0,1,1
0,1,0,5.7683,3.6437,1.3208,1.8382,.045403324,.116,0,.21305856,0,1,1
0,1,0,5.5961,3.1682,1.4822,1.6728,.014367149,.116,0,.19953541,0,0,1
0,0,0,5.679,2.6313,1.0769,1.3365,.0091741504,.116,0,.1067402,0,1,1
0,1,0,5.7622,3.1068,1.3412,1.7606,.019922946,.116,0,.62046218,0,1,1
0,0,1,5.5379,2.8952,1.6882,1.4957,.024142725,.116,0,.34144723,0,1,1
0,1,0,5.946,4.1226,1.265,1.8058,.062378068,.116,0,.412866,0,1,1
0,0,1,6.0766,4.7508,1.3849,2.3631,.059556331,.116,0,.92387563,0,0,1
0,0,0,6.0801,3.7241,1.1381,1.8853,.081758521,.116,0,.32291421,0,1,1
0,0,0,6.0406,3.5302,1.3047,1.8568,.036834087,.116,0,.48868358,0,0,1
0,0,1,5.9251,3.8407,1.2714,1.9858,.13452938,.116,0,.70954645,0,0,1
0,0,0,6.0997,4.4746,1.7097,2.0221,.09777531,.116,0,.83586687,0,1,1
0,1,1,5.6678,4.3268,1.5401,2.3752,.19219097,.116,0,.71286875,0,1,1
0,0,0,6.1086,3.8493,1.551,2.1613,.13767475,.116,0,1,0,1,1
0,1,1,5.6069,3.2478,1.4319,2.2407,.27685529,.116,0,1,0,1,1
0,0,0,5.8703,3.987,1.7517,2.3252,.19297141,.116,0,1,0,1,1
0,1,0,5.7047,3.0551,1.3727,2.5786,.62643081,.116,0,.98919219,0,1,1
0,0,1,5.5709,4.3012,1.6853,3.2573,.10111472,.116,0,.99485034,0,1,1
0,1,0,5.9262,7.0977,2.4772,4.7878,.05126388,.116,0,.92780083,0,0,1
0,0,1,6.0649,6.1766,1.8492,2.723,.038714573,.116,0,.65935659,0,0,1
1,1,1,5.5785,2.102,1.0239,2.0057,.66862059,.116,0,1,0,1,1
0,0,0,6.0744,3.7056,1.8862,2.1781,.2314138,.116,0,.98896766,0,1,1
0,0,1,6.0674,4.727,1.877,2.5012,.14118074,.116,0,.96583664,0,1,1
0,1,1,6.0684,7.8766,3.8752,3.8207,.030271571,.116,0,.82749856,0,0,1
0,0,0,6.0905,3.567,1.357,1.8983,.092110664,.116,0,.37968469,0,1,1
0,1,1,6.0577,6.3139,1.9204,3.0404,.08097133,.116,0,.62264585,0,0,1
0,0,0,5.9982,4.1221,1.3489,2.0726,.14884466,.116,0,.6459406,0,1,1
0,1,0,5.6699,3.6485,1.2412,1.8345,.10042505,.116,0,.3392607,0,1,1
0,0,1,5.4918,4.3174,1.3083,1.9971,.086019151,.116,0,.42819718,0,0,1
0,1,1,6.0532,3.6923,1.2456,1.787,.24588647,.116,0,.91731232,0,1,1
0,0,1,6.0395,4.1181,1.4172,2.1092,.16663632,.116,0,.6866082,0,0,1
0,0,1,5.5209,3.6699,1.3081,1.761,.041859116,.116,0,.260575,0,1,1
0,0,0,5.519,3.0257,1.1964,1.5801,.026816452,.116,0,.28323749,0,0,1
0,0,0,5.6776,2.9125,1.209,1.6518,.050514303,.116,0,.20853926,0,0,1
0,0,1,6.0676,3.0855,1.2245,1.6412,.072318546,.116,0,.17568325,0,0,1
0,0,0,5.5132,4.1735,1.5392,2.1835,.14851628,.116,0,.66360617,0,0,1
0,1,0,5.5307,3.4535,1.3658,1.7027,.052868534,.116,0,.1163765,0,1,1
0,1,0,6.0594,3.0303,1.082,1.604,.056424726,.116,0,.22813375,0,1,1
0,1,1,5.6633,3.0092,1.0299,1.6605,.085338935,.116,0,.25266933,0,1,1
0,0,1,6.0162,3.2935,1.0172,1.7185,.11314451,.116,0,.356942,0,1,1
0,1,0,6.0737,4.3785,1.2973,1.8723,.041803185,.116,0,.18510753,0,0,1
0,0,1,5.6891,3.1089,1.0918,1.7472,.18189169,.116,0,.43873805,0,0,1
1,1,1,5.5371,2.8356,1.1257,2.2834,.57876867,.116,0,.71409607,0,1,1
0,0,1,5.6179,3.3361,1.1473,1.8648,.33613983,.116,1,.38790432,0,1,1
0,1,0,6.0123,2.956,.9264,1.6838,.25348037,.116,0,.45263073,0,1,1
0,1,0,5.6801,6.6193,2.0137,4.1505,.11968099,.116,0,1,0,0,1
1,1,0,5.721,4.1996,1.6321,2.4427,.73197001,.116,0,.99898261,0,1,1
1,1,0,5.6355,3.0103,1.031,1.9011,.71565974,.116,0,.97012931,0,1,1
0,1,0,5.5157,4.0468,1.2048,2.0214,.23906304,.116,0,.11406704,0,0,1
0,0,1,5.6972,8.8642,2.2729,3.662,.064610682,.116,0,.87675768,0,0,1
0,1,0,5.7859,6.042,2.2639,3.1537,.082268961,.116,0,.9964599,0,0,1
0,1,0,5.8661,5.0628,1.7713,2.3739,.14401391,.116,0,.99916184,0,0,1
0,0,0,5.8204,2.8192,1.2612,1.9734,.72742426,.116,0,1,0,1,1
0,0,1,5.5373,5.7299,1.6945,2.5416,.13103859,.116,0,.73768348,0,0,1
0,0,1,14.5471,3.0811,1.034,1.9037,.22614127,.199,0,.44307935,0,1,1
0,1,0,68.4558,3.3447,1.1223,1.9801,.17121705,.199,0,.48222369,1,0,1
0,1,0,13.6175,3.5909,1.0853,1.846,.067501374,.199,0,.3243019,0,0,1
0,1,0,70.90949999999999,4.3847,1.4839,2.1777,.12890233,.199,0,.6644665,1,0,1
0,0,1,13.9682,3.1455,1.0728,1.8502,.11222634,.199,0,.40817374,0,1,1
0,0,1,71.11499999999999,3.4085,1.0168,1.9462,.12684526,.199,0,.36516416,1,0,1
0,0,0,14.6768,3.7816,1.198,1.9901,.086156391,.199,0,.41713923,0,0,1
0,0,0,66.5942,4.6675,1.2483,2.4789,.13141234,.199,0,.73527026,1,0,1
0,0,0,14.7417,3.306,1.1409,1.8704,.15743774,.199,0,.28722346,0,0,1
0,1,0,67.7899,4.0979,1.1328,2.1994,.11905017,.199,0,.61101097,1,0,1
0,0,1,14.5833,3.7352,1.2676,2.3906,.20142904,.199,0,.69565582,0,0,1
0,1,0,66.38639999999999,3.0468,1.2234,2.0903,.09158653,.199,1,.99752074,1,1,1
0,0,0,71.2861,6.0784,2.0349,3.6468,.0649243,.199,0,.9587546,1,0,1
0,1,0,14.2036,3.1171,.9732,1.7459,.19957617,.199,0,.43475559,0,0,1
0,0,1,69.3746,6.6181,2.5963,4.0359,.056948796,.199,0,.98334157,1,0,1
0,0,0,14.1313,2.898,.9941,1.7603,.17590031,.199,0,.27532771,0,0,1
0,1,0,70.4987,4.9254,1.9234,2.8693,.11680074,.199,0,.99447477,1,0,1
0,1,0,14.6401,4.5183,1.2408,2.1814,.083243959,.199,0,.48585528,0,0,1
0,0,1,72.22410000000001,4.5602,1.5124,2.9512,.16011,.199,0,.98092043,1,1,1
0,0,0,14.1614,3.0744,.9674,1.7809,.19255157,.199,0,.29934984,0,1,1
0,0,1,68.6434,5.102,1.5621,2.6529,.091503337,.199,0,.9225316,1,0,1
0,1,0,13.8923,3.1994,1.0463,1.7567,.13609697,.199,0,.29604095,0,1,1
0,1,1,68.33620000000001,5.0955,1.6843,2.7365,.056925904,.199,0,.93678838,1,0,1
0,1,1,14.1363,3.4564,.8717,1.9185,.19690441,.199,0,.41782179,0,0,1
0,1,0,14.4155,2.8886,1.0908,1.9173,.090909094,.199,0,.88599777,0,0,1
0,1,1,72.08199999999999,4.5091,1.7312,3.4385,.10012347,.199,0,.92840767,1,1,1
0,0,1,13.5051,6.7974,2.5235,3.1503,.0240946,.199,0,.75659341,0,0,1
0,0,1,68.7651,3.8608,1.4321,2.6311,.24741185,.199,0,.98568618,1,1,1
0,0,0,13.8384,4.1902,1.0774,2.3659,.050670601,.199,0,.57335913,0,0,1
0,1,1,69.4586,4.4667,1.6219,4.0769,.1204588,.199,0,1,1,0,1
0,1,0,14.6019,3.7435,1.0269,2.073,.11957348,.199,0,.31343889,0,0,1
0,1,1,72.58710000000001,4.7317,1.6702,3.3293,.14405039,.199,0,.91340142,1,0,1
0,0,1,13.8728,3.5526,1.0683,1.7213,.10728908,.199,0,.27137226,0,0,1
0,1,0,67.5557,3.9513,1.2188,2.3342,.10561655,.199,0,.52243215,1,0,1
0,1,0,13.5869,3.7532,1.1362,1.8208,.059498493,.199,0,.45878208,0,0,1
0,1,1,66.10550000000001,2.8909,1.3284,2.023,.059925422,.199,1,.69881278,1,1,1
0,1,1,13.9329,5.7643,1.5432,2.5852,.047046918,.199,0,.67300779,0,0,1
0,0,0,69.5304,3.127,1.3432,2.4665,.02206373,.199,1,.91481435,1,1,1
0,0,1,13.4545,4.3676,1.4282,2.3859,.12174366,.199,0,.86556053,0,1,1
0,1,0,65.7638,3.1608,1.4745,2.1173,.042941559,.199,1,.71989667,1,1,1
1,1,0,13.5443,2.5318,1.1042,1.9604,.55111742,.199,0,.9742465,0,1,1
0,1,0,14.4645,3.4221,1.1917,2.3807,.19958518,.199,0,.7382192,0,1,1
0,0,1,13.7332,5.5636,1.7011,2.7457,.092483908,.199,0,.93074602,0,0,1
0,0,1,68.78530000000001,3.4273,1.3322,1.9783,.093089655,.199,0,.62433982,1,0,1
0,1,0,14.0542,4.4679,1.0705,2.2149,.097871102,.199,0,.66487014,0,0,1
0,1,0,14.821,7.6788,2.3268,3.5522,.095634572,.199,0,.99218124,0,0,1
0,0,0,14.7962,5.0464,1.7618,2.9565,.32846946,.199,1,.89228088,0,1,1
0,1,0,14.2984,4.8741,1.3333,2.7102,.16775304,.199,0,.54113001,0,0,1
0,0,1,14.5691,4.7195,1.7021,2.4419,.082070962,.199,0,.72856867,0,0,1
0,0,1,14.8544,3.5005,1.2412,2.1463,.070585147,.199,0,.54368871,0,0,1
0,0,1,13.9762,2.0583,1.3932,1.6557,.00077989697,.199,1,.73128301,0,1,1
0,1,0,15.0047,3.7185,1.3012,2.3835,.02848441,.199,0,.7447502,0,0,1
0,0,0,14.3712,3.6271,1.6624,2.2664,.044436093,.199,1,.99484026,0,1,1
0,0,1,14.3522,3.1866,1.0384,2.5259,.038732737,.199,1,.89345634,0,1,1
0,1,0,13.5565,2.3289,.7563,2.3056,.0016818499,.199,1,.96510321,0,1,1
0,1,0,14.811,2.1602,.9124,2.078,.007609209,.199,1,.80642784,0,1,1
0,0,1,14.1225,3.453,2.2631,2.7853,.0040290318,.199,1,.98579729,0,1,1
0,1,1,13.8736,3.0359,1.8625,2.7087,.0022344601,.199,1,.9658227,0,1,1
0,0,0,13.756,2.6678,.9938,2.2338,.013499564,.199,1,.75133634,0,1,1
0,0,0,14.4113,4.0855,1.5858,2.1622,.045270029,.199,0,.45484239,0,0,1
0,1,0,14.1794,4.2125,1.0807,2.3102,.045996305,.199,0,.51550168,0,1,1
1,0,1,14.541,3.4657,1.4887,2.3382,.25518191,.199,0,.93587077,0,1,1
0,1,0,13.9003,6.6885,2.5543,3.6259,.033272661,.199,0,.88058627,0,1,1
0,1,0,13.574,6.1212,2.5064,4.7281,.034801826,.199,0,.89067429,0,1,1
0,0,1,14.0313,3.524,1.8842,2.6571,.036083613,.199,0,1,0,1,1
0,1,1,13.6136,6.1234,2.4159,3.3283,.08916083,.199,1,.96933454,0,1,1
0,0,0,14.015,3.1153,1.3979,2.091,.092750624,.199,1,.91159773,0,1,1
0,1,0,14.0866,5.7713,2.0314,2.7219,.066843666,.199,1,.90945989,0,0,1
0,0,1,13.9629,3.1295,.9498,2.0254,.01232552,.199,0,.43019831,0,0,1
0,1,0,15.202,3.5756,1.4379,1.9318,.2133272,.199,0,.74563682,0,0,1
0,0,1,14.8747,3.8454,1.2614,2.1287,.12625465,.199,0,.72651708,0,0,1
0,1,0,13.8478,3.9927,1.3042,2.245,.073296838,.199,0,.69051391,0,0,1
0,0,0,14.3027,2.6611,.9872,1.709,.25314102,.199,0,.55892503,0,1,1
0,0,0,14.6471,4.2847,.9263,1.98,.025008364,.199,0,.49216035,0,0,1
0,0,0,14.6166,3.3271,1.2382,1.7267,.118297,.199,0,.52643847,0,0,1
0,0,0,13.9414,4.4228,.9851,2.0447,.016734332,.199,0,.29713461,0,0,1
0,1,0,14.4779,3.6689,1.0981,1.9458,.064850561,.199,0,.47905296,0,0,1
0,1,1,14.6881,7.5415,2.78,3.2206,.030922992,.199,0,.72816503,0,0,1
0,0,0,14.7037,5.6995,2.2681,3.2729,.079483397,.199,0,.98597872,0,0,1
0,1,0,13.6841,6.1341,2.7003,3.9487,.065952457,.199,0,1,0,0,1
0,0,0,13.9164,3.1478,.965,1.8058,.03355753,.199,0,.4305695,0,0,1
0,0,0,14.4377,3.4098,1.1718,1.9126,.096878313,.199,0,.87274152,0,1,1
0,0,1,13.5361,7.2826,1.7828,3.2294,.054432221,.199,0,.93021911,0,0,1
0,1,0,14.5915,3.3081,1.2449,1.9393,.065983623,.199,0,.85071325,0,0,1
0,0,1,13.6975,3.2296,.9648,2.058,.049227964,.199,0,.76800084,0,0,1
0,1,0,14.335,2.6761,1.2341,1.9748,.016519008,.199,1,.62209564,0,1,1
0,1,0,14.1962,3.1008,1.5577,2.5998,.01341204,.199,1,.90447074,0,1,1
0,0,0,14.0574,2.5612,1.6016,2.4477,.010421557,.199,1,1,0,1,1
0,1,0,14.1483,2.1479,1.3389,2.1325,.026469611,.199,1,.99880677,0,1,1
0,1,0,13.937,4.5118,1.8897,3.3894,.039807707,.199,0,.94504511,0,1,1
0,1,0,13.8597,3.6714,1.5709,1.9752,.05355816,.199,0,.99465585,0,1,1
0,1,0,13.7777,2.5754,2.9497,1.9511,.014886374,.199,0,.61548901,0,1,1
0,1,0,14.5367,3.1353,1.0451,1.9917,.040972158,.199,0,.90362048,0,0,1
0,1,1,14.5967,3.7039,1.1494,2.5021,.066905536,.199,0,.83115423,0,0,1
0,1,0,14.8142,3.7312,1.0746,2.2643,.029383969,.199,0,.67014563,0,0,1
0,1,0,14.8764,2.7002,.9588,1.8812,.1068202,.199,0,.97308677,0,0,1
0,1,0,14.8779,2.9916,1.0021,1.893,.052184783,.199,0,.52611542,0,1,1
0,1,0,13.9269,4.0175,.9775,2.2498,.01832425,.199,0,.83604163,0,0,1
0,1,0,14.7117,3.0758,.9848,1.9099,.079732455,.199,0,.84855604,0,0,1
0,0,1,14.7027,3.1541,.6674,1.9156,.037598535,.199,0,.52125967,0,0,1
0,1,0,13.7106,6.1408,2.2168,2.8189,.0326171,.199,0,.62451297,0,0,1
0,0,0,14.7672,2.969,1.4098,1.9029,.087795928,.199,0,1,0,1,1
0,1,0,14.9192,5.0154,2.0235,2.8475,.063381419,.199,0,1,0,0,1
0,1,0,15.082,4.2348,1.7284,2.8157,.17607081,.199,0,.99523157,0,1,1
0,1,1,14.9236,4.9736,1.7445,2.8852,.095091,.199,0,1,0,0,1
1,0,0,14.5338,3.1108,1.2959,2.1481,.4939245,.199,0,.99670827,0,1,1
0,0,0,14.926,5.834,1.9775,2.4581,.13347179,.199,0,.94661623,0,1,1
0,1,0,14.7718,4.523,1.76,3.063,.082224235,.199,0,.97604293,0,0,1
0,1,0,14.7484,8.2357,2.8058,3.6617,.025040004,.199,0,.98293394,0,0,1
0,1,0,14.9574,4.0922,1.4239,2.4446,.047254201,.199,0,.92096686,0,0,1
0,1,0,14.5985,4.8998,1.7079,2.2948,.13793883,.199,0,.98362887,0,1,1
0,1,0,13.6603,3.3699,1.2426,3.0853,.082984999,.199,1,.99829793,0,1,1
0,0,0,14.1258,3.1717,1.2735,2.2011,.074863017,.199,1,.99914259,0,1,1
0,0,0,13.9903,4.4694,1.8688,2.2863,.10019799,.199,0,.99688703,0,1,1
1,1,0,13.7053,4.6663,1.7226,2.5344,.51173633,.199,0,.92776114,0,1,1
1,1,0,14.1457,2.9092,1.169,1.681,.46472779,.199,0,.96740377,0,1,1
1,0,0,14.4184,3.9873,1.6196,2.6974,.50272566,.199,0,.99709487,0,1,1
0,0,1,14.7985,5.7292,1.9427,3.0488,.083711185,.199,0,1,0,0,1
0,0,0,13.906,5.5612,1.7765,2.583,.13147563,.199,0,.98209989,0,0,1
0,0,0,14.5488,4.2208,1.6596,5.2853,.15650088,.199,0,1,0,0,1
0,0,0,13.9575,6.1099,2.7408,4.1184,.055826616,.199,0,.99530137,0,0,1
0,0,1,14.6713,3.0977,1.7309,2.5777,.041809514,.199,1,1,0,1,1
0,1,0,14.1998,3.6461,1.2774,2.2203,.048542932,.199,0,.81562752,0,1,1
0,1,0,14.0619,3.4126,1.8048,2.029,.024505936,.199,1,.71170372,0,1,1
0,1,0,14.7038,3.2269,1.4365,2.1495,.062956512,.199,1,.95198524,0,1,1
1,0,1,14.2797,3.1476,1.4043,2.0558,.29084644,.199,0,.99494207,0,1,1
0,0,0,14.7681,6.5856,2.9894,3.9123,.026949979,.199,0,.89703333,0,0,1
0,0,1,14.1999,2.9424,1.4245,2.3966,.028028363,.199,1,1,0,1,1
0,1,0,14.3474,4.1218,1.832,2.1964,.074438572,.199,1,.99499214,0,1,1
0,0,0,14.4064,4.0902,1.8178,2.4514,.04193275,.199,1,1,0,1,1
0,0,0,14.1238,6.4644,1.8139,2.964,.085635595,.199,0,.88830465,0,0,1
0,0,0,13.6914,4.7866,1.4104,2.4236,.087200731,.199,0,.973212,0,0,1
0,0,0,13.6022,6.1764,2.3303,3.2791,.057270147,.199,0,.99439031,0,0,1
0,0,1,13.7155,6.7729,2.2471,2.9277,.05466808,.199,0,.8273536,0,0,1
0,0,1,13.5462,6.2191,2.7298,5.9133,.031034535,.199,0,1,0,1,1
0,0,0,13.8713,5.7296,2.036,3.0561,.096068859,.199,0,1,0,0,1
0,0,0,13.6773,5.5555,2.0637,5.7277,.036271781,.199,0,1,0,0,1
0,1,1,14.0306,2.9319,1.0076,1.6213,.088620588,.199,1,1,0,1,1
1,1,1,13.9439,3.1019,1.2352,1.9622,.44653934,.199,0,.98987508,0,1,1
1,0,0,13.889,2.8805,1.2046,2.1856,.48186338,.199,0,.96242738,0,1,1
0,1,1,13.9133,3.0244,1.2505,1.7197,.023423631,.199,1,.99672073,0,1,1
0,0,0,14.0075,4.2771,1.8627,2.2672,.05082991,.199,0,.99970591,0,0,1
0,0,1,14.5001,3.0555,1.2433,2.1459,.031379092,.199,1,1,0,1,1
0,0,1,14.4784,4.8248,1.7294,3.5097,.19204469,.199,1,.99815249,0,1,1
0,1,0,14.1994,6.0236,1.7278,2.8323,.07854557,.199,0,.93749011,0,0,1
0,0,0,2.9521,4.3945,.5747,1.5877,.013888418,.064999998,0,.44724557,0,0,0
0,1,0,8.348800000000001,3.5497,1.0503,1.6211,.026638558,.064999998,1,.99658662,1,1,0
0,1,0,3.0031,4.4833,.0167,1.6372,.0027305121,.064999998,0,.72217059,0,0,0
0,0,1,2.9794,4.1474,1.0611,1.546,.0055044638,.064999998,0,.78332609,0,0,0
0,0,1,8.064500000000001,3.9338,2.2638,2.1414,.018252837,.064999998,0,1,1,1,0
0,1,0,2.9756,3.013,.9895,1.5197,.008200027,.064999998,0,.81235594,0,0,0
0,1,0,7.8394,5.0116,2.1668,2.6392,.0096563511,.064999998,0,1,1,1,0
0,1,0,3.06,4.5287,.8149,1.677,.002745098,.064999998,0,.83692306,0,0,0
0,0,1,7.9541,4.4358,1.364,1.6796,.011428069,.064999998,0,1,1,1,0
0,1,0,2.9484,5.4264,1.6948,1.9879,.0033577529,.064999998,0,.76954424,0,0,0
0,1,1,7.8494,5.4981,4.8065,1.8263,.0080388309,.064999998,0,.9995513,1,0,0
0,0,0,2.9564,4.8325,2.022,1.8895,.013022596,.064999998,0,.99967921,0,0,0
0,0,1,2.9306,4.2612,1.1986,2.0343,.011567597,.064999998,0,.77523857,0,0,0
0,0,1,7.8816,5.5468,2.7165,2.5675,.0074984771,.064999998,0,.9636007,1,1,0
0,0,1,3.1456,2.6981,1.4758,1.4467,.035668872,.064999998,0,1,0,1,0
0,0,1,7.5898,7.4848,2.3432,2.5241,.0055205668,.064999998,0,.98825192,1,0,0
0,0,0,3.0719,4.586,.8120000000000001,2.4025,.013574661,.064999998,0,.9952752,0,0,0
0,0,0,7.8431,6.0005,1.2579,1.9354,.0069742827,.064999998,0,.95197922,1,0,0
0,0,1,2.9551,4.5535,1.457,1.8246,.029846705,.064999998,0,.97914922,0,0,0
0,1,0,7.9549,6.4979,.8369,1.9232,.0073288162,.064999998,0,.94347936,1,0,0
0,0,1,3.0548,5.2049,1.7183,1.7932,.014567238,.064999998,0,1,0,0,0
0,1,0,8.009,4.9007,1.3264,1.628,.0080908984,.064999998,0,.99023283,1,1,0
0,1,0,3.051,5.2546,2.0695,1.7503,.010914454,.064999998,0,.94595808,0,0,0
0,0,0,7.8571,4.7916,1.1812,1.6196,.003054562,.064999998,0,.77899832,1,0,0
0,1,1,3.0712,4.0399,3.1094,1.6011,.031160459,.064999998,1,1,0,0,0
0,1,0,8.0939,5.3832,.6805,1.6674,.0038053349,.064999998,0,.99251539,1,0,0
0,1,0,3.0245,4.8817,1.778,1.7041,.015572822,.064999998,0,.98778623,0,0,0
0,1,0,8.138400000000001,4.3269,.7388,1.7117,.005750516,.064999998,0,.99179858,1,0,0
0,1,1,8.032500000000001,3.1488,1.0273,1.374,.0058138804,.064999998,0,.97806203,1,0,0
0,1,1,2.9166,6.5237,.7106,2.1471,.003805801,.064999998,0,.98974359,0,0,0
0,0,0,7.7328,4.6436,.3298,1.6188,.002715705,.064999998,0,.67528284,1,0,0
0,1,0,3.0256,6.2369,.6786,1.9538,.0041314121,.064999998,0,.97456431,0,0,0
0,1,1,7.6745,3.7481,1.5896,1.8742,.025148218,.064999998,0,.99334317,1,0,0
0,0,0,3.0002,4.9514,2.1568,2.2636,.005166322,.064999998,0,.99436784,0,0,0
0,0,1,7.9367,4.9258,1.4171,2.1167,.010117555,.064999998,0,.66393143,1,0,0
0,0,1,2.9273,5.7477,1.3491,2.4992,.0089843879,.064999998,0,.96654028,0,0,0
0,0,1,7.6299,4.8047,1.4218,1.8103,.011481147,.064999998,0,.92142099,1,0,0
0,0,0,2.9426,4.6819,1.4238,1.7508,.0078502009,.064999998,0,.87942469,0,1,0
0,1,0,7.6945,4.7116,2.7259,1.6701,.024563,.064999998,0,.97961718,1,0,0
0,0,0,3.1,4.5564,1.9112,1.504,.0067419349,.064999998,0,.98630446,0,1,0
0,1,0,7.5454,6.2173,1.4429,2.1008,.0089193424,.064999998,0,.9835245,1,0,0
0,0,1,7.5794,5.5343,1.2911,2.2555,.0043011322,.064999998,0,.98405629,1,0,0
0,0,1,7.6815,3.6631,.7024,1.4594,.0089435661,.064999998,0,.46772784,1,0,0
0,0,1,7.6618,3.7079,1.038,1.5661,.0060038106,.064999998,0,.79336619,1,0,0
0,0,1,3.1738,3.1575,.8807,1.5101,.026687253,.064999998,0,.99781835,0,1,0
0,1,1,7.8398,4.4927,1.6083,2.3347,.002614863,.064999998,0,.45414102,1,0,0
0,0,1,3.007,6.2823,.1161,1.8818,.0031260389,.064999998,0,.94371605,0,0,0
0,0,1,7.902,3.8598,1.1174,1.6162,.0028853449,.064999998,0,.51897073,1,0,0
0,1,0,7.7303,3.4449,.5782,1.4017,.003402197,.064999998,0,.38975132,1,0,0
0,0,0,3.1768,4.7494,1.2636,1.5839,.011709896,.064999998,0,1,0,1,0
0,1,0,7.8686,3.7521,.8892,1.7142,.0038507492,.064999998,0,.78239626,1,0,0
0,0,0,3.1243,3.6958,2.7746,1.9541,.016867777,.064999998,0,1,0,1,0
0,1,0,3.0038,5.3424,1.1666,1.6948,.0094213998,.064999998,0,1,0,0,0
0,0,0,3.1857,3.7112,1.4835,1.8373,.018834164,.064999998,0,1,0,1,0
0,0,1,3.1332,3.245,1.3066,2.0235,.028022468,.064999998,1,1,0,1,0
0,1,0,3.014,5.9177,1.8771,2.7929,.0060053091,.064999998,0,.99110007,0,1,0
0,1,0,3.09,5.4828,3.059,3.3201,.0073462781,.064999998,0,1,0,1,0
0,1,1,3.1487,4.9679,1.5851,1.5372,.0079397848,.064999998,0,1,0,0,0
0,1,1,3.1643,4.8287,1.9495,1.7002,.0098916031,.064999998,0,1,0,0,0
0,1,1,3.0286,4.2255,1.5301,2.3404,.013603645,.064999998,0,1,0,1,0
0,0,0,3.0762,5.1384,.5961,1.807,.01596125,.064999998,0,.96976209,0,0,0
0,1,0,3.1336,5.8218,9.177099999999999,1.7373,.0085524637,.064999998,0,.99880224,0,0,0
0,0,1,2.9727,5.7714,1.5145,1.96,.0062905778,.064999998,0,1,0,0,0
0,1,0,3.0936,4.6529,4.322,2.1141,.011184381,.064999998,0,1,0,1,0
0,0,1,3.0302,5.38,1.9463,2.2899,.0077882651,.064999998,0,1,0,1,0
0,1,0,3.0564,7.1822,6.1411,3.1367,.0077215014,.064999998,0,.90305799,0,1,0
0,1,0,3.16,4.6055,2.459,1.8266,.0079746842,.064999998,0,1,0,0,0
0,1,0,2.9052,7.5714,2.3598,2.772,.0056450502,.064999998,0,.9897095,0,1,0
0,1,0,2.9005,7.7093,1.1008,2.8428,.0055507664,.064999998,0,.9939605,0,1,0
0,0,1,2.9697,7.0965,1.2752,2.1195,.0044785668,.064999998,0,.94260347,0,0,0
0,0,0,3.1389,7.5285,3.0248,2.2729,.0057026353,.064999998,0,.95528078,0,0,0
0,0,1,2.9192,6.3327,1.0567,1.8024,.003185804,.064999998,0,.91526532,0,0,0
0,0,0,3.0447,5.5725,1.1695,2.884,.0026932049,.064999998,0,.29326561,0,0,0
0,0,0,3.1577,3.8997,0,1.6688,.0025334901,.064999998,0,.34538502,0,0,0
0,0,1,3.1207,3.4413,.9522,1.558,.0020828659,.064999998,0,.57075983,0,0,0
0,0,0,2.9173,5.2683,.1772,1.6621,.0039762789,.064999998,0,.79150629,0,0,0
0,1,0,2.966,5.2114,1.134,1.615,.0044841538,.064999998,0,.98960966,0,0,0
0,0,0,2.9275,6.3288,.5212,1.7919,.0033134071,.064999998,0,.99822694,0,0,0
0,1,0,3.002,4.2414,.2041,1.7005,.0063957358,.064999998,0,1,0,0,0
0,1,1,2.9574,4.4727,.0964,1.7412,.005308717,.064999998,0,1,0,0,0
0,1,0,3.1479,4.4756,1.8338,1.6237,.0054957271,.064999998,0,.97075194,0,0,0
0,0,0,2.9537,3.8693,.8101,1.8,.0062971874,.064999998,0,.95017916,0,0,0
0,0,0,3.1135,2.5776,.7116,.9482,.0056849211,.064999998,0,.99800295,0,0,0
0,1,0,3.0785,3.4989,1.3009,1.4904,.0048725032,.064999998,0,.9193514,0,0,0
0,1,0,3.1367,5.0018,2.9579,1.5989,.0030605411,.064999998,0,.93933702,0,0,0
0,0,1,2.9368,4.8461,0,1.6859,.0021111411,.064999998,0,.87016541,0,0,0
0,1,0,3.1138,4.0747,.7,1.4938,.001959021,.064999998,0,.54953718,0,0,0
0,0,1,3.1419,3.1058,.6768,1.5457,.0027371971,.064999998,0,.38034996,0,1,0
0,1,0,3.1336,3.711,.5619,1.479,.0036379879,.064999998,0,.27924392,0,0,0
0,0,1,3.0158,3.5435,.7305,1.4471,.003846409,.064999998,0,.62075931,0,0,0
0,0,1,2.9762,3.3449,.3454,1.3972,.0051743831,.064999998,0,.6959154,0,0,0
